"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005614","interstitial matrix","19/1868","75/14467",0.253333333333333,1.96197715917202,3.2160992688946,0.00259519918381677,0.0322162657301392,0.0322162657301392,"VCAN/KAZALD1/EMILIN2/COL1A2/FBN3/COL3A1/COL21A1/COL5A2/LOX/COL9A2/COL8A1/COL6A3/COL5A1/PODNL1/MFAP2/THBS4/FBLN1/COL1A1/CCDC80",19
"GO:0005775","vacuolar lumen","32/1868","151/14467",0.211920529801325,1.64124962774934,3.04999679623195,0.00295088777743287,0.036010833894096,0.036010833894096,"VCAN/GPC5/LYZ/GM2A/PPT1/NEU1/VAT1/TUBB4B/IMPDH1/GRN/ANXA2/FABP5/GBA1/ACLY/NPC2/DAPK2/GPC3/PYGB/TUBB/GLA/CTSC/PADI2/GPC2/PYCARD/IFI30/CSPG4/FTL/PTGES2/DSN1/CTSA/CTSK/CTSD",32
"GO:0101031","protein folding chaperone complex","10/1868","30/14467",0.333333333333333,2.58154889364739,3.33886915576784,0.00325277400323798,0.0384264150386992,0.0384264150386992,"CCT6A/RUVBL2/CCT5/DNAJC9/DNAJB11/STIP1/CCT3/SDF2L1/HSPB8/HSP90AB1",10
"GO:0097229","sperm end piece","8/1868","21/14467",0.380952380952381,2.95034159273988,3.44382562344221,0.00325557127411202,0.0384264150386992,0.0384264150386992,"TUBB3/TUBB2A/CABYR/MNS1/TUBB4A/TUBB/TUBB2B/CCDC34",8
"GO:0030496","midbody","37/1868","183/14467",0.202185792349727,1.56585752565498,2.96621310042253,0.00344396502335109,0.0394518836268733,0.0394518836268733,"KIF14/ECT2/URB2/INCENP/KIF4A/KIF23/CDK1/CEP55/ASPM/DDX11/ANXA2/CENPF/MARK4/PSRC1/SHCBP1/NEK2/SPAG5/MAP7D2/CENPE/RACGAP1/CAPG/SLC2A1/RAP2A/PKN1/RAN/PRC1/RAB11FIP4/MTCL2/MAP7D1/BIRC5/AURKB/CDCA8/AURKA/PLK1/ANLN/LZTS2/KIF20A",37
"GO:0001741","XY body","6/1868","13/14467",0.461538461538462,3.57445231428101,3.57566753418052,0.00350683410016652,0.0394518836268733,0.0394518836268733,"PLK4/SMARCB1/ESCO2/DNMT3A/H2AX/BRCA1",6
"GO:0010369","chromocenter","6/1868","13/14467",0.461538461538462,3.57445231428101,3.57566753418052,0.00350683410016652,0.0394518836268733,0.0394518836268733,"INCENP/CBX1/ESCO2/OIP5/AURKB/CDCA8",6
"GO:0034399","nuclear periphery","10/1868","31/14467",0.32258064516129,2.49827312288458,3.21545937888067,0.00425483193620437,0.045723567075629,0.045723567075629,"LMNB2/PCNA/LMNA/SUV39H1/NARF/FAM111B/MAPT/LMNB1/MSX1/NUP93",10
"GO:0046540","U4/U6 x U5 tri-snRNP complex","10/1868","31/14467",0.32258064516129,2.49827312288458,3.21545937888067,0.00425483193620437,0.045723567075629,0.045723567075629,"SNRPE/LSM2/SNRPD2/TXNL4A/LSM4/EFTUD2/SNRPB/SNRPF/SNRPD1/PRPF6",10
"GO:0097526","spliceosomal tri-snRNP complex","10/1868","31/14467",0.32258064516129,2.49827312288458,3.21545937888067,0.00425483193620437,0.045723567075629,0.045723567075629,"SNRPE/LSM2/SNRPD2/TXNL4A/LSM4/EFTUD2/SNRPB/SNRPF/SNRPD1/PRPF6",10
"GO:0042470","melanosome","24/1868","107/14467",0.224299065420561,1.73711701254778,2.94676655452061,0.0044093914375259,0.0460110410872267,0.0460110410872267,"ATP1B3/TRPV2/NAP1L1/GPNMB/NCSTN/MMP14/PPIB/ANXA2/TPCN2/PDIA6/SLC1A4/ATP1A1/DTNBP1/CAPG/FLOT1/SLC2A1/ANXA2P2/RAN/SLC1A5/BACE2/YWHAZ/BSG/HSP90AB1/CTSD",24
"GO:0048770","pigment granule","24/1868","107/14467",0.224299065420561,1.73711701254778,2.94676655452061,0.0044093914375259,0.0460110410872267,0.0460110410872267,"ATP1B3/TRPV2/NAP1L1/GPNMB/NCSTN/MMP14/PPIB/ANXA2/TPCN2/PDIA6/SLC1A4/ATP1A1/DTNBP1/CAPG/FLOT1/SLC2A1/ANXA2P2/RAN/SLC1A5/BACE2/YWHAZ/BSG/HSP90AB1/CTSD",24
