"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","genename","ensmbl"
"1610",1167.45920525576,-1.1553613243555,0.281988985919439,9.66933075099428e-06,2.50589316837791e-05,"D-amino acid oxidase","ENSG00000110887"
"5207",1058.31218852749,-1.19369364479925,0.292401843549335,1.01044325524742e-05,2.61091598977959e-05,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1","ENSG00000158571"
"164118",21.2072902656883,-1.15960641774808,0.283528723646897,1.02177671349029e-05,2.63871573147738e-05,"tetratricopeptide repeat domain 24","ENSG00000187862"
"100507389",918.8410625275,-1.37072193631941,0.341573680276413,1.04725294398872e-05,2.6999512934731e-05,"hepatic lncRNA metabolic regulator 1","ENSG00000243818"
"342931",38.3185181537306,-1.38304988984352,0.345647607149458,1.07004788250698e-05,2.7540797917811e-05,"ret finger protein like 4A","ENSG00000223638"
"7367",395.836199597804,-1.40451104490095,0.351473203017341,1.08805730560614e-05,2.7988631965473e-05,"UDP glucuronosyltransferase family 2 member B17","ENSG00000197888"
"652995",33.3464931011646,-1.50802945028006,0.382051140097901,1.14422942532858e-05,2.93267678530832e-05,"urothelial cancer associated 1","ENSG00000214049"
"101928882",13.6014895389387,-1.20411525934515,0.297443010679853,1.14809613339778e-05,2.94217658299147e-05,"long intergenic non-protein coding RNA 3184","ENSG00000285336"
"4916",45.7518280952184,-1.54959721509149,0.393387916122052,1.16133809783109e-05,2.9732068630378e-05,"neurotrophic receptor tyrosine kinase 3","ENSG00000140538"
"3400",215.107665816608,-1.1767563843514,0.290140983529768,1.17023344649832e-05,2.99431057705102e-05,"inhibitor of DNA binding 4","ENSG00000172201"
"102724643",48.0845656914122,-1.28407004964922,0.321116697224785,1.27776693865477e-05,3.25178936550115e-05,"family with sequence similarity 245 member B","ENSG00000285662"
"102725159",55.5128553251265,-1.03524972437619,0.253336345124981,1.28840700737572e-05,3.27614321288392e-05,"uncharacterized LOC102725159",NA
"107986170",102.943567049738,-1.21725839967872,0.303067605986982,1.30318923730537e-05,3.31143865419618e-05,NA,NA
"80034",46.995491962752,-1.12564513536715,0.278477020316164,1.36644724234636e-05,3.46546570341785e-05,"cysteine and serine rich nuclear protein 3","ENSG00000178662"
"2642",3263.13635816194,-1.4523124112981,0.37085058875023,1.41835933803678e-05,3.59166449030715e-05,"glucagon receptor","ENSG00000215644"
"54658",2770.45836960658,-1.06838980257974,0.265455411672906,1.44586882102806e-05,3.65729132635802e-05,"UDP glucuronosyltransferase family 1 member A1","ENSG00000241635"
"728218",20.1705670756569,-1.32610662991717,0.337059437954796,1.54429766277332e-05,3.8875232733611e-05,"family with sequence similarity 245 member A","ENSG00000228055"
"102724943",18.3328195544052,-1.06353745997941,0.264896405383388,1.55890401479091e-05,3.92214184513223e-05,"splicing factor 3A subunit 2",NA
"105375587",2771.11441538157,-1.63106028865754,0.426125644946381,1.63153910587185e-05,4.09311258746321e-05,"uncharacterized LOC105375587","ENSG00000290007"
"2165",2898.70883034242,-1.00168967771947,0.25008508484452,1.64706518148734e-05,4.1258634555768e-05,"coagulation factor XIII B chain","ENSG00000143278"
"79884",32.4474914147349,-1.1345454065978,0.285020615307863,1.74473787895331e-05,4.35567786964363e-05,"microtubule associated protein 9","ENSG00000164114"
"107986946",35.4889322170819,-1.05568044375696,0.2643554655927,1.81338292567607e-05,4.51660979887635e-05,"uncharacterized LOC107986946",NA
"7366",6018.55899679133,-1.17354412145378,0.29989764000888,1.81741917069801e-05,4.52543534246756e-05,"UDP glucuronosyltransferase family 2 member B15","ENSG00000196620"
"112268044",35.0877308649846,-1.55497690381173,0.40705322788271,1.81858763343989e-05,4.52773092468683e-05,"ankyrin repeat domain-containing protein 18B-like",NA
"4584",4577.370924781,-1.30729660041403,0.341177017086331,2.1360592145965e-05,5.2780666599637e-05,"mucin 3A, cell surface associated","ENSG00000169894"
"102723546",242.375581931956,-1.12832573945487,0.287958294614239,2.22470209709185e-05,5.48160865570841e-05,"uncharacterized LOC102723546",NA
"3494",1051.0022858375,-1.57829415151824,0.422912843626969,2.2493297534621e-05,5.53709002581474e-05,"immunoglobulin heavy constant alpha 2 (A2m marker)","ENSG00000211890"
"346389",28.4099553795275,-1.2124243086495,0.312538065512229,2.29163074748687e-05,5.63371879515521e-05,"MET transcriptional regulator MACC1","ENSG00000183742"
"3575",333.34697098889,-1.18734928024406,0.305385980158903,2.29934621735035e-05,5.64938804189195e-05,"interleukin 7 receptor","ENSG00000168685"
"2904",20.635531037804,-1.39759670011942,0.366959011139225,2.3406103314882e-05,5.74331482194674e-05,"glutamate ionotropic receptor NMDA type subunit 2B","ENSG00000273079"
"51655",748.555644784913,-1.15698859033836,0.297611914483769,2.40794760807801e-05,5.89751265334016e-05,"ras related dexamethasone induced 1","ENSG00000108551"
"158471",80.7497588558208,-1.0059897782072,0.255012192829066,2.44698265126204e-05,5.9883248144691e-05,"prune homolog 2 with BCH domain","ENSG00000106772"
"3512",1007.53586354298,-1.48396900046102,0.395736836913344,2.46742548956608e-05,6.03674416338817e-05,"joining chain of multimeric IgA and IgM","ENSG00000132465"
"113523640",67.6940470565123,-1.09683698378473,0.281257689826345,2.47497266449847e-05,6.05359589915423e-05,"DCXR divergent transcript","ENSG00000264569"
"392617",488.857359103824,-1.17093826414333,0.303019254143736,2.58170285580054e-05,6.29620069640388e-05,"extracellular leucine rich repeat and fibronectin type III domain containing 1","ENSG00000225968"
"5743",107.199645975215,-1.4828630741259,0.396768177071045,2.73121850372886e-05,6.64407161246216e-05,"prostaglandin-endoperoxide synthase 2","ENSG00000073756"
"27087",179.499582474179,-1.37856812590918,0.365526785424264,2.78771613356508e-05,6.77253857346067e-05,"beta-1,3-glucuronyltransferase 1","ENSG00000109956"
"2944",1536.73258413762,-1.55210361734986,0.420005322580407,2.89757295992138e-05,7.02270421486027e-05,"glutathione S-transferase mu 1","ENSG00000134184"
"1",24899.1309675944,-1.03395669021084,0.272444079098075,2.98593887591135e-05,7.22325555538917e-05,"alpha-1-B glycoprotein","ENSG00000121410"
"6694",3078.44238689506,-1.28779040758858,0.341803501527277,3.00352482146019e-05,7.26128617973867e-05,"secreted phosphoprotein 2","ENSG00000072080"
"1556",3227.02780013731,-1.49081475554135,0.402458044794932,3.02965574988404e-05,7.32060502511453e-05,"cytochrome P450 family 2 subfamily B member 7, pseudogene","ENSG00000291083"
"84659",18.942938110379,-1.08727708984608,0.28215127675649,3.08880793709717e-05,7.45568729716778e-05,"ribonuclease A family member 7","ENSG00000165799"
"105379230",29.1954510081122,-1.41376196553675,0.379709974552369,3.10965776714416e-05,7.50305547705103e-05,"uncharacterized LOC105379230","ENSG00000254237"
"105376611",40.0711358381617,-1.48223471440212,0.400502532159792,3.23531631279816e-05,7.78374803723639e-05,"uncharacterized LOC105376611",NA
