"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5626467","RHO GTPases activate IQGAPs","12/1068","29/9048",0.413793103448276,3.50561797752809,4.94391662031113,5.21972055642051e-05,0.00121395786655037,0.00121395786655037,"347733/7280/10382/80086/128239/7846/10381/7277/10376/10383/113457/84790",12
"R-HSA-5693538","Homology Directed Repair","29/1068","116/9048",0.25,2.11797752808989,4.43327005458822,5.69913494492392e-05,0.00127705036746497,0.00127705036746497,"146956/10721/554313/5111/63979/3014/672/5984/8370/5888/5427/63967/5424/142/2237/83990/9156/641/116028/580/5889/8362/7516/3978/1111/8914/5982/10635/890",29
"R-HSA-69091","Polymerase switching","8/1068","14/9048",0.571428571428571,4.84109149277689,5.26156696971138,5.72633150030363e-05,0.00127705036746497,0.00127705036746497,"5111/5984/5558/5424/5422/5557/23649/5982",8
"R-HSA-69109","Leading Strand Synthesis","8/1068","14/9048",0.571428571428571,4.84109149277689,5.26156696971138,5.72633150030363e-05,0.00127705036746497,0.00127705036746497,"5111/5984/5558/5424/5422/5557/23649/5982",8
"R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis","13/1068","34/9048",0.382352941176471,3.23925974884336,4.78543730827207,6.8460905657113e-05,0.00148605805879707,0.00148605805879707,"5111/5984/5558/5424/63922/5422/2237/79075/5557/641/3978/23649/5982",13
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors","13/1068","34/9048",0.382352941176471,3.23925974884336,4.78543730827207,6.8460905657113e-05,0.00148605805879707,0.00148605805879707,"347733/7280/10382/80086/7846/10381/7277/10376/10383/88/113457/2906/84790",13
"R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","16/1068","48/9048",0.333333333333333,2.82397003745318,4.63504056806279,7.2227750652503e-05,0.00154719444818783,0.00154719444818783,"6790/898/5111/995/28984/581/2810/144455/9134/983/891/1869/79733/1820/5933/890",16
"R-HSA-113510","E2F mediated regulation of DNA replication","10/1068","22/9048",0.454545454545455,3.8508682328907,4.89753215809923,8.54099461457414e-05,0.00180581028993853,0.00180581028993853,"84515/5558/983/891/23594/5422/1869/5557/4998/23649",10
"R-HSA-180786","Extension of Telomeres","16/1068","49/9048",0.326530612244898,2.76633799587251,4.53535410677132,9.56495656572263e-05,0.00195480797878686,0.00195480797878686,"5111/5984/80119/5558/5424/63922/5422/2237/79075/5557/641/55651/3978/23649/5982/890",16
"R-HSA-212300","PRC2 methylates histones and DNA","13/1068","35/9048",0.371428571428571,3.14670947030498,4.65488637805453,9.72601021386584e-05,0.00195480797878686,0.00195480797878686,"554313/3014/1786/8370/3012/1789/8338/26147/723790/8362/8353/8337/2146",13
"R-HSA-157858","Gap junction trafficking and regulation","13/1068","35/9048",0.371428571428571,3.14670947030498,4.65488637805453,9.72601021386584e-05,0.00195480797878686,0.00195480797878686,"347733/7280/10382/80086/7846/1211/10381/7277/10376/10052/10383/113457/84790",13
"R-HSA-8948216","Collagen chain trimerization","13/1068","35/9048",0.371428571428571,3.14670947030498,4.65488637805453,9.72601021386584e-05,0.00195480797878686,0.00195480797878686,"1277/1289/1295/1306/1294/1284/1278/1281/255631/1298/1293/1290/1282",13
"R-HSA-69183","Processive synthesis on the lagging strand","8/1068","15/9048",0.533333333333333,4.51835205992509,4.98890684546816,0.000110027023324186,0.0021844389508753,0.0021844389508753,"5111/5558/5424/5422/2237/5557/3978/23649",8
"R-HSA-69273","Cyclin A/B1/B2 associated events during G2/M transition","12/1068","31/9048",0.387096774193548,3.27944907575208,4.65067704636788,0.000113311041994472,0.00222253465502411,0.00222253465502411,"5347/995/983/891/9133/90381/2305/9088/151648/55355/993/890",12
"R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence","15/1068","45/9048",0.333333333333333,2.82397003745318,4.48711094276254,0.000120924808025534,0.00234363794601869,0.00234363794601869,"3159/898/554313/3014/8370/3012/8338/9134/3005/723790/8362/8337/3006/890/4001",15
"R-HSA-9940465","ChAHP complex assembly","10/1068","23/9048",0.434782608695652,3.68343917928676,4.713771702183,0.000135219990713998,0.00258986052802809,0.00258986052802809,"10951/554313/3014/8370/3012/8338/723790/8362/8353/8337",10
"R-HSA-2559583","Cellular Senescence","33/1068","147/9048",0.224489795918367,1.90185737216235,4.0328642400462,0.000175227923721381,0.00331710534672567,0.00331710534672567,"3159/1870/898/554313/1031/57332/3014/8370/3012/8338/10919/1871/9134/1032/1869/5600/3005/9448/1029/1030/723790/8362/8353/8337/51529/84733/11065/27338/3006/2146/1019/890/4001",33
"R-HSA-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III","11/1068","28/9048",0.392857142857143,3.32825040128411,4.51379581152141,0.000187393102913826,0.00350662036257136,0.00350662036257136,"347733/7280/10382/80086/7846/10381/7277/10376/10383/113457/84790",11
"R-HSA-69052","Switching of origins to a post-replicative state","21/1068","78/9048",0.269230769230769,2.28089887640449,4.15625705985263,0.000194159739192927,0.00359195517506916,0.00359195517506916,"4173/5708/4175/898/990/84515/9134/23594/4172/4998/4176/51053/5692/81620/51529/11065/27338/10213/4171/890/4174",21
"R-HSA-1566977","Fibronectin matrix formation","8/1068","16/9048",0.5,4.23595505617978,4.73922124620642,0.000197349558703736,0.00360994473673801,0.00360994473673801,"1277/1289/1294/1284/1278/1281/1290/1282",8
"R-HSA-9709603","Impaired BRCA2 binding to PALB2","10/1068","24/9048",0.416666666666667,3.52996254681648,4.54000828461233,0.000207457761800122,0.00371801883747722,0.00371801883747722,"672/5888/83990/9156/641/116028/580/5889/7516/10635",10
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","16/1068","52/9048",0.307692307692308,2.60674157303371,4.25069021308795,0.000210109172633848,0.00371801883747722,0.00371801883747722,"347733/3304/7280/10382/80086/10963/7846/10381/1780/7277/10376/3303/10383/3326/113457/84790",16
"R-HSA-5625740","RHO GTPases activate PKNs","16/1068","52/9048",0.307692307692308,2.60674157303371,4.25069021308795,0.000210109172633848,0.00371801883747722,0.00371801883747722,"554313/389/3014/29941/8370/3012/995/8338/2810/7533/723790/8362/8353/7534/8337/5585",16
"R-HSA-2559580","Oxidative Stress Induced Senescence","22/1068","84/9048",0.261904761904762,2.21883360085607,4.10553362376031,0.000213062130665149,0.00372973278196627,0.00372973278196627,"1870/554313/1031/57332/3014/8370/3012/8338/1871/1032/1869/5600/9448/1029/1030/723790/8362/8353/8337/84733/2146/1019",22
"R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","23/1068","90/9048",0.255555555555556,2.16504369538077,4.06344527802795,0.000229199529585526,0.00396954078899188,0.00396954078899188,"347733/7280/5347/440145/115106/4751/9814/10382/10733/80086/11190/983/7283/203068/7846/22919/10381/7277/10376/10383/113457/22994/84790",23
"R-HSA-5693532","DNA Double-Strand Break Repair","32/1068","144/9048",0.222222222222222,1.88264669163546,3.90581837223505,0.000265764092333998,0.0045543572875763,0.0045543572875763,"146956/10721/11200/554313/5111/63979/3014/672/5984/8370/5888/5427/63967/5424/142/2237/83990/3838/9156/641/116028/580/5889/8362/7516/3978/1111/8914/5591/5982/10635/890",32
"R-HSA-68616","Assembly of the ORC complex at the origin of replication","11/1068","29/9048",0.379310344827586,3.21348314606742,4.36749584843629,0.000270012817960815,0.00457896737125216,0.00457896737125216,"554313/3014/8370/3012/8338/23594/4998/723790/8362/8353/8337",11
"R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","7/1068","13/9048",0.538461538461538,4.56179775280899,4.70124981247348,0.000281894484170455,0.00468408446692603,0.00468408446692603,"898/144455/9134/1869/79733/1820/890",7
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)","19/1068","69/9048",0.27536231884058,2.33284481354828,4.06561848015083,0.000281965772579086,0.00468408446692603,0.00468408446692603,"554313/1031/3014/8370/3012/8338/10919/1032/1029/1030/723790/8362/8353/8337/51529/11065/27338/1019/890",19
"R-HSA-9701192","Defective homologous recombination repair (HRR) due to BRCA1 loss of function","10/1068","25/9048",0.4,3.38876404494382,4.37526391825873,0.000309487209401552,0.00489170074665754,0.00489170074665754,"672/5888/83990/9156/641/116028/580/5889/7516/10635",10
"R-HSA-9701193","Defective homologous recombination repair (HRR) due to PALB2 loss of function","10/1068","25/9048",0.4,3.38876404494382,4.37526391825873,0.000309487209401552,0.00489170074665754,0.00489170074665754,"672/5888/83990/9156/641/116028/580/5889/7516/10635",10
"R-HSA-9704331","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function","10/1068","25/9048",0.4,3.38876404494382,4.37526391825873,0.000309487209401552,0.00489170074665754,0.00489170074665754,"672/5888/83990/9156/641/116028/580/5889/7516/10635",10
"R-HSA-9704646","Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function","10/1068","25/9048",0.4,3.38876404494382,4.37526391825873,0.000309487209401552,0.00489170074665754,0.00489170074665754,"672/5888/83990/9156/641/116028/580/5889/7516/10635",10
"R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","10/1068","25/9048",0.4,3.38876404494382,4.37526391825873,0.000309487209401552,0.00489170074665754,0.00489170074665754,"554313/3014/8370/3012/8338/723790/8362/8353/8337/5585",10
"R-HSA-1500620","Meiosis","19/1068","70/9048",0.271428571428571,2.29951845906902,3.99280543611003,0.000344971384398031,0.0054001289788461,0.0054001289788461,"5885/554313/63979/3014/672/8370/3012/84057/5888/8338/4000/641/5889/723790/8362/8353/8337/1019/4001",19
"R-HSA-9609646","HCMV Infection","26/1068","110/9048",0.236363636363636,2.00245148110317,3.86968848444296,0.00035584546711457,0.00546524924964641,0.00546524924964641,"347733/10951/7280/55706/554313/8370/3012/10382/8338/440689/80086/7846/9631/10381/1780/7277/10376/723790/8362/8353/8337/10383/113457/2146/11267/84790",26
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)","26/1068","110/9048",0.236363636363636,2.00245148110317,3.86968848444296,0.00035584546711457,0.00546524924964641,0.00546524924964641,"146956/554313/5111/63979/3014/672/5984/8370/5888/5427/63967/5424/83990/9156/641/116028/580/5889/8362/7516/3978/1111/8914/5982/10635/890",26
"R-HSA-430116","GP1b-IX-V activation signalling","6/1068","10/9048",0.6,5.08314606741573,4.72601639229005,0.000367513681632251,0.00559170349249818,0.00559170349249818,"1277/1278/7450/7534/2812/2316",6
"R-HSA-174411","Polymerase switching on the C-strand of the telomere","10/1068","26/9048",0.384615384615385,3.25842696629213,4.21869170683666,0.000450215166799553,0.00678657677360808,0.00678657677360808,"5111/5984/5558/5424/63922/5422/79075/5557/23649/5982",10
"R-HSA-69166","Removal of the Flap Intermediate","7/1068","14/9048",0.5,4.23595505617978,4.43264480189642,0.000506525653337873,0.00756535562967026,0.00756535562967026,"5111/5558/5424/5422/2237/5557/23649",7
"R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest","8/1068","18/9048",0.444444444444444,3.76529338327091,4.2960573240494,0.000539965812635458,0.00791949858532005,0.00791949858532005,"6790/5111/995/581/2810/983/891/5933",8
"R-HSA-3000480","Scavenging by Class A Receptors","8/1068","18/9048",0.444444444444444,3.76529338327091,4.2960573240494,0.000539965812635458,0.00791949858532005,0.00791949858532005,"1277/1284/1278/81035/1281/2495/2512/1282",8
"R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","12/1068","36/9048",0.333333333333333,2.82397003745318,4.01138951066616,0.000573307858157732,0.00833343922393561,0.00833343922393561,"146956/63979/672/5888/83990/9156/641/116028/580/5889/7516/10635",12
"R-HSA-5693554","Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)","10/1068","27/9048",0.37037037037037,3.13774448605909,4.06955396058766,0.000640206258970714,0.00922350256287011,0.00922350256287011,"672/5888/83990/9156/641/116028/580/5889/7516/10635",10
"R-HSA-2514853","Condensation of Prometaphase Chromosomes","6/1068","11/9048",0.545454545454545,4.62104187946885,4.39596498992752,0.000727885230570624,0.0103947118892016,0.0103947118892016,"983/891/10051/23397/9133/64151",6
"R-HSA-73728","RNA Polymerase I Promoter Opening","9/1068","23/9048",0.391304347826087,3.31509526135808,4.06673295041785,0.000750844054974876,0.0106205897643765,0.0106205897643765,"554313/3014/8370/3012/8338/723790/8362/8353/8337",9
"R-HSA-5693537","Resolution of D-Loop Structures","12/1068","37/9048",0.324324324324324,2.74764652292742,3.89676701382515,0.000758638261352647,0.0106205897643765,0.0106205897643765,"146956/63979/672/5888/83990/9156/641/116028/580/5889/7516/10635",12
"R-HSA-437239","Recycling pathway of L1","13/1068","42/9048",0.30952380952381,2.62225789192081,3.85491712052408,0.000763273343017226,0.0106205897643765,0.0106205897643765,"347733/7280/24137/10382/80086/7846/1211/10381/7277/10376/10383/113457/84790",13
"R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","8/1068","19/9048",0.421052631578947,3.56712004730928,4.09769498313442,0.000836902220479547,0.0115464136859382,0.0115464136859382,"1875/5111/990/286826/7153/1869/5933/993",8
"R-HSA-2243919","Crosslinking of collagen fibrils","7/1068","15/9048",0.466666666666667,3.95355805243446,4.18804762437321,0.000853461954599851,0.0116759332948618,0.0116759332948618,"1277/4017/1284/1278/84171/4015/1282",7
"R-HSA-9821002","Chromatin modifications during the maternal to zygotic transition (MZT)","10/1068","28/9048",0.357142857142857,3.02568218298555,3.92720462884524,0.000891769123446766,0.011900001089929,0.011900001089929,"554313/3014/8370/3012/8338/723790/8362/8353/8337/29128",10
"R-HSA-427359","SIRT1 negatively regulates rRNA expression","10/1068","28/9048",0.357142857142857,3.02568218298555,3.92720462884524,0.000891769123446766,0.011900001089929,0.011900001089929,"554313/3014/8370/3012/8338/723790/8362/8353/8337/6839",10
"R-HSA-9970672","FXIIa activates plasma kallikrein-kinin system","10/1068","28/9048",0.357142857142857,3.02568218298555,3.92720462884524,0.000891769123446766,0.011900001089929,0.011900001089929,"554313/3014/8370/3012/8338/3015/723790/8362/8353/8337",10
"R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic","14/1068","48/9048",0.291666666666667,2.47097378277154,3.73801269631758,0.000938315145018696,0.0124193256592719,0.0124193256592719,"347733/7280/5050/10382/80086/7846/10381/1780/7277/10376/51560/10383/113457/84790",14
"R-HSA-5693579","Homologous DNA Pairing and Strand Exchange","13/1068","43/9048",0.302325581395349,2.56127515024824,3.75412122538371,0.000977709512263151,0.0128104223185801,0.0128104223185801,"672/5984/5888/83990/9156/641/116028/580/5889/7516/1111/5982/10635",13
"R-HSA-5685942","HDR through Homologous Recombination (HRR)","18/1068","70/9048",0.257142857142857,2.1784911717496,3.6209458389229,0.000985447661465225,0.0128104223185801,0.0128104223185801,"146956/5111/63979/672/5984/5888/5427/5424/83990/9156/641/116028/580/5889/7516/1111/5982/10635",18
"R-HSA-9646399","Aggrephagy","12/1068","38/9048",0.315789473684211,2.67534003548196,3.78589744719707,0.000991470032027698,0.0128104223185801,0.0128104223185801,"347733/7280/10382/80086/7846/10381/1780/7277/10376/10383/113457/84790",12
"R-HSA-2214320","Anchoring fibril formation","6/1068","12/9048",0.5,4.23595505617978,4.10337746297819,0.00131092521675002,0.016804616164323,0.016804616164323,"1277/3909/1294/1284/1278/1282",6
"R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","7/1068","16/9048",0.4375,3.7064606741573,3.96374971416657,0.00136377159585239,0.0172110089771138,0.0172110089771138,"1875/286826/983/1869/5933/890/4605",7
"R-HSA-9840309","Glycosphingolipid biosynthesis","7/1068","16/9048",0.4375,3.7064606741573,3.96374971416657,0.00136377159585239,0.0172110089771138,0.0172110089771138,"84002/53947/2583/8706/2524/9514/2523",7
"R-HSA-8854518","AURKA Activation by TPX2","18/1068","72/9048",0.25,2.11797752808989,3.48413020167276,0.00140053918495952,0.0175390599470315,0.0175390599470315,"6790/5347/22974/115106/4751/9814/10382/10733/11190/983/7283/203068/3161/7846/22919/7277/10383/22994",18
"R-HSA-163125","Post-translational modification: synthesis of GPI-anchored proteins","16/1068","61/9048",0.262295081967213,2.22214035734021,3.50360476266584,0.00147552336542524,0.0181981215069113,0.0181981215069113,"338328/135228/116372/128869/146183/27076/8875/4241/8733/7070/51604/5279/80235/146760/50863/349667",16
"R-HSA-73884","Base Excision Repair","16/1068","61/9048",0.262295081967213,2.22214035734021,3.50360476266584,0.00147552336542524,0.0181981215069113,0.0181981215069113,"554313/5111/3014/5984/8370/3012/5427/8338/5424/142/2237/723790/8362/8337/3978/5982",16
"R-HSA-438064","Post NMDA receptor activation events","17/1068","67/9048",0.253731343283582,2.14958913298675,3.45504874370737,0.00158089216313739,0.019351070989381,0.019351070989381,"347733/7280/10382/80086/3265/4137/7846/3838/10381/5563/7277/10376/10383/88/113457/2906/84790",17
"R-HSA-5693616","Presynaptic phase of homologous DNA pairing and strand exchange","12/1068","40/9048",0.3,2.54157303370787,3.57450893895321,0.00163645298262897,0.0198816825053728,0.0198816825053728,"672/5984/5888/83990/9156/641/116028/580/5889/7516/1111/5982",12
"R-HSA-9734767","Developmental Cell Lineages","22/1068","97/9048",0.22680412371134,1.92146414919495,3.33783610042625,0.00174890471084823,0.0210904953278586,0.0210904953278586,"1277/3655/3909/1289/93099/5646/1278/1281/3915/203111/4072/255631/3910/100133941/6690/6035/1290/1464/2171/3858/302/25984",22
"R-HSA-9638630","Attachment of bacteria to epithelial cells","8/1068","21/9048",0.380952380952381,3.22739432851792,3.73827728192747,0.00181529199050191,0.0215714989820227,0.0215714989820227,"3909/1289/1284/3915/4072/3910/1290/1282",8
"R-HSA-9931953","Biofilm formation","8/1068","21/9048",0.380952380952381,3.22739432851792,3.73827728192747,0.00181529199050191,0.0215714989820227,0.0215714989820227,"3909/1289/1284/3915/4072/3910/1290/1282",8
"R-HSA-68949","Orc1 removal from chromatin","15/1068","57/9048",0.263157894736842,2.2294500295683,3.40628346659081,0.00198114221422843,0.0233717356866949,0.0233717356866949,"4173/5708/4175/990/84515/23594/4172/4998/4176/5692/81620/10213/4171/890/4174",15
"R-HSA-9675136","Diseases of DNA Double-Strand Break Repair","12/1068","41/9048",0.292682926829268,2.47958344751987,3.47358385005971,0.00206955861102913,0.0240660101339673,0.0240660101339673,"672/5984/5888/83990/9156/641/116028/580/5889/7516/5982/10635",12
"R-HSA-9701190","Defective homologous recombination repair (HRR) due to BRCA2 loss of function","12/1068","41/9048",0.292682926829268,2.47958344751987,3.47358385005971,0.00206955861102913,0.0240660101339673,0.0240660101339673,"672/5984/5888/83990/9156/641/116028/580/5889/7516/5982/10635",12
"R-HSA-9843970","Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex","10/1068","31/9048",0.32258064516129,2.7328742297934,3.53552026692397,0.00216598460326347,0.025008673291581,0.025008673291581,"554313/3014/8370/3012/8338/10919/723790/8362/8353/8337",10
"R-HSA-216083","Integrin cell surface interactions","18/1068","75/9048",0.24,2.03325842696629,3.28705695812549,0.00229522219620254,0.0263142375733643,0.0263142375733643,"3383/3684/1277/3655/1289/1295/1294/682/1284/1278/1281/6696/1298/1293/22801/7450/1290/1282",18
"R-HSA-3000178","ECM proteoglycans","15/1068","58/9048",0.258620689655172,2.19101123595506,3.32879066867006,0.00238685515373129,0.0269590138080567,0.0269590138080567,"1462/1277/3909/1289/4038/6678/1284/1278/1281/3915/3910/1298/1293/1290/1282",15
"R-HSA-69231","Cyclin D associated events in G1","13/1068","47/9048",0.276595744680851,2.34329428639732,3.37762314115033,0.00240114066472249,0.0269590138080567,0.0269590138080567,"1870/898/1031/1875/1163/1871/9134/1032/1869/1029/1030/5933/1019",13
"R-HSA-69236","G1 Phase","13/1068","47/9048",0.276595744680851,2.34329428639732,3.37762314115033,0.00240114066472249,0.0269590138080567,0.0269590138080567,"1870/898/1031/1875/1163/1871/9134/1032/1869/1029/1030/5933/1019",13
"R-HSA-422475","Axon guidance","76/1068","474/9048",0.160337552742616,1.35836533447115,2.93197254845782,0.0029255199513369,0.032621551238195,0.032621551238195,"347733/5708/6464/1944/7280/6181/24137/8506/1072/4897/1020/84448/54209/389/1289/10486/116832/6204/1284/6227/10382/6223/5361/80086/4440/6155/7225/6173/106821730/3265/6129/1945/6921/9775/26986/6092/1281/3915/7846/200916/6176/10092/6222/5365/10095/3985/1211/10381/3984/5909/1298/9048/6193/100133941/3921/1293/6091/5692/6206/7277/9260/10154/10376/6329/55740/10383/1290/3326/113457/23129/10213/1282/4318/5296/6132/84790",76
"R-HSA-1474165","Reproduction","20/1068","89/9048",0.224719101123595,1.90380002524934,3.13454175908492,0.00311034168029635,0.0344465051396086,0.0344465051396086,"5885/554313/63979/3014/672/8370/3012/84057/5888/8338/4000/641/5889/723790/8362/8353/8337/7784/1019/4001",20
"R-HSA-9943411","CHD1 and CHD2 subfamily","15/1068","60/9048",0.25,2.11797752808989,3.1784372603588,0.0034055553219041,0.0374611085409451,0.0374611085409451,"10262/554313/3014/8370/3012/8338/22827/6632/6628/6633/723790/8362/8353/8337/6635",15
"R-HSA-171306","Packaging Of Telomere Ends","8/1068","23/9048",0.347826086956522,2.94675134342941,3.41969419865269,0.00352672780737233,0.0385336434255178,0.0385336434255178,"554313/3014/8370/3012/8338/723790/8362/8337",8
"R-HSA-9616222","Transcriptional regulation of granulopoiesis","13/1068","49/9048",0.26530612244898,2.24764962164641,3.20353910099218,0.00358400150348066,0.0388983629844434,0.0388983629844434,"554313/3014/8370/3012/4602/8338/51176/1869/723790/8362/8353/8337/1019",13
"R-HSA-8874081","MET activates PTK2 signaling","9/1068","28/9048",0.321428571428571,2.723113964687,3.34061344616907,0.003679027150127,0.0396652728503758,0.0396652728503758,"1277/3909/1289/1278/1281/3915/255631/3910/1290",9
"R-HSA-9675108","Nervous system development","78/1068","494/9048",0.157894736842105,1.33767001774098,2.8236302634217,0.00391488717332005,0.0419305020931911,0.0419305020931911,"347733/5708/6464/1944/7280/6721/6181/24137/8506/1072/4897/1020/84448/54209/389/1289/10486/116832/6204/1284/6227/10382/6223/5361/80086/4440/6155/7225/6173/106821730/3265/6129/1945/6921/9775/26986/6092/1281/3915/7846/200916/6176/10092/6222/5365/10095/3985/1211/10381/3984/5909/1298/9048/6193/100133941/3921/1293/6091/5692/6206/7277/9260/10154/10376/6329/55740/10383/1290/3326/4359/113457/23129/10213/1282/4318/5296/6132/84790",78
"R-HSA-9925563","Developmental Lineage of Pancreatic Ductal Cells","12/1068","44/9048",0.272727272727273,2.31052093973442,3.18778509349679,0.00395824323162579,0.042117777654162,0.042117777654162,"1277/3909/1289/1278/1281/3915/203111/255631/3910/1290/302/25984",12
"R-HSA-442755","Activation of NMDA receptors and postsynaptic events","18/1068","79/9048",0.227848101265823,1.93030863319585,3.03812095829383,0.00419104810660602,0.0443053656984065,0.0443053656984065,"347733/7280/10382/80086/3265/4137/7846/3838/10381/5563/7277/10376/22843/10383/88/113457/2906/84790",18
"R-HSA-9675135","Diseases of DNA repair","13/1068","50/9048",0.26,2.20269662921348,3.11964069775004,0.00433164972491203,0.0454962951752051,0.0454962951752051,"672/5984/5888/83990/9156/641/116028/580/5889/7516/4436/5982/10635",13
